TripID,Timestamp,Latitude,Longitude,Origin,Destination,Mode,Speed_kmh,Distance_m,Duration_s,DayOfWeek,Hour,AgeGroup,Gender,Weather
1228,2025-08-24 01:03:36,31.95059,35.982489,Station,Station,walk,4.8,117.6,99,Sunday,1,25-34,M,sunny
1229,2025-07-27 01:21:39,31.983916,35.96838,University,Airport,car,40.63,5403.5,523,Sunday,1,35-44,M,sunny
1230,2025-09-07 19:53:55,32.021316,35.943829,Hospital,Home,car,42.42,2356.0,235,Sunday,19,25-34,F,rain
1231,2025-08-06 11:01:40,31.938275,35.932463,Airport,Work,car,24.36,9733.8,1461,Wednesday,11,35-44,F,sunny
1232,2025-08-12 19:58:11,31.913906,35.884226,Mall,Mall,car,42.25,8108.8,631,Tuesday,19,25-34,M,windy
1233,2025-08-11 20:41:33,31.952352,35.912874,Park,Airport,scooter,23.59,1240.8,143,Monday,20,25-34,M,sunny
1234,2025-09-02 10:29:55,32.032391,36.002343,Cafe,Station,car,60.14,16269.3,998,Tuesday,10,35-44,F,sunny
1235,2025-08-12 02:30:54,31.93089,35.906586,Cafe,Hospital,walk,5.23,1906.2,1296,Tuesday,2,18-24,M,windy
1236,2025-06-30 05:47:36,32.004174,35.950684,Work,Park,bike,17.82,1611.1,322,Monday,5,25-34,F,sunny
1237,2025-06-22 19:13:25,32.005331,35.975223,Work,Station,bus,34.97,2898.9,268,Sunday,19,18-24,F,windy
1238,2025-07-26 10:53:41,31.938392,35.907352,Market,Home,car,67.43,28249.5,1563,Saturday,10,25-34,F,windy
1239,2025-07-13 21:49:03,31.972069,35.950541,Hospital,Park,car,32.85,1607.6,198,Sunday,21,18-24,F,rain
1240,2025-07-11 09:01:14,32.003852,35.973137,Station,Mall,walk,5.3,196.5,151,Friday,9,25-34,F,sunny
1241,2025-06-21 17:03:26,31.943626,35.945375,Airport,Park,car,55.49,15490.4,1061,Saturday,17,35-44,F,cloudy
1242,2025-08-01 07:34:23,31.948893,36.031052,Home,Station,bike,19.46,2800.7,537,Friday,7,35-44,F,rain
1243,2025-07-14 14:12:23,31.93755,35.894942,Mall,Cafe,taxi,54.85,1563.1,73,Monday,14,25-34,F,cloudy
1244,2025-07-27 07:51:34,31.924557,35.976762,Home,Station,bus,53.13,12733.8,807,Sunday,7,55+,F,cloudy
1245,2025-06-21 18:36:28,31.935522,35.939816,Market,Airport,walk,5.84,1245.8,794,Saturday,18,25-34,M,hot
1246,2025-08-30 12:11:24,31.918282,35.968158,Airport,Home,car,36.32,14140.6,1454,Saturday,12,25-34,M,cloudy
1247,2025-06-23 13:27:52,31.956023,35.958239,Cafe,Market,walk,5.87,1817.9,1095,Monday,13,35-44,F,hot
1248,2025-09-02 10:30:20,31.931901,35.923005,Park,Park,car,31.52,7823.9,881,Tuesday,10,35-44,M,sunny
1249,2025-09-01 15:09:33,31.962014,35.95187,Market,Station,bus,34.35,39125.0,4157,Monday,15,35-44,F,sunny
1250,2025-08-11 00:08:37,31.908323,35.889263,Station,University,car,31.0,22748.7,2682,Monday,0,18-24,F,sunny
1251,2025-08-01 06:59:31,31.964926,35.963097,Airport,University,car,33.86,12145.2,1351,Friday,6,25-34,F,sunny
1252,2025-07-28 07:10:57,31.980006,35.953945,Work,Work,walk,3.02,1719.0,2003,Monday,7,45-54,F,cloudy
1253,2025-08-05 13:02:56,31.895188,35.96416,Cafe,Park,bus,33.73,12448.4,1317,Tuesday,13,25-34,F,sunny
1254,2025-08-26 22:03:07,31.966222,35.976744,Home,Cafe,car,54.22,28201.7,1844,Tuesday,22,35-44,M,hot
1255,2025-09-05 06:49:09,31.99183,35.956029,Airport,Home,car,41.94,17823.4,1538,Friday,6,25-34,F,sunny
1256,2025-07-27 03:09:01,31.918711,35.949443,Market,Hospital,walk,5.08,1660.3,1208,Sunday,3,35-44,M,sunny
1257,2025-08-28 12:55:40,32.005177,35.918568,Station,Home,car,34.56,28956.6,2992,Thursday,12,18-24,M,sunny
1258,2025-08-14 07:41:40,31.967571,35.923633,University,Park,taxi,50.48,1636.3,59,Thursday,7,25-34,M,sunny
1259,2025-07-15 14:13:24,31.93385,35.980602,Mall,University,car,52.3,17304.5,1247,Tuesday,14,18-24,M,sunny
1260,2025-07-29 11:05:03,31.953327,35.98809,Airport,Home,car,26.62,23083.7,3127,Tuesday,11,35-44,M,sunny
1261,2025-06-30 05:35:07,31.97175,35.937857,Park,Station,car,42.83,24661.2,2117,Monday,5,35-44,M,cloudy
1262,2025-06-22 05:22:21,31.95728,35.94638,University,Home,bus,38.05,13866.9,1349,Sunday,5,<18,F,sunny
1263,2025-06-25 23:17:22,31.971163,35.917862,Airport,Park,car,36.23,20654.4,2039,Wednesday,23,35-44,F,sunny
1264,2025-09-05 13:50:22,31.92738,35.980183,University,Station,walk,3.23,455.8,513,Friday,13,25-34,M,cloudy
1265,2025-07-17 13:33:04,31.960081,35.964963,Market,Mall,car,30.55,24071.7,2878,Thursday,13,18-24,M,sunny
1266,2025-08-19 22:38:49,31.912589,36.003237,Park,Home,car,56.1,2068.2,137,Tuesday,22,25-34,F,sunny
1267,2025-08-01 01:33:04,31.951663,35.91865,Hospital,Work,car,51.89,28287.1,1959,Friday,1,18-24,F,sunny
1268,2025-07-02 04:27:10,31.927883,35.93366,University,Park,bus,40.67,29108.0,2578,Wednesday,4,25-34,F,sunny
1269,2025-07-08 22:51:07,31.932934,35.951943,Mall,Airport,car,28.06,26223.4,3309,Tuesday,22,25-34,M,cloudy
1270,2025-07-26 01:17:00,31.992083,35.964395,Station,Airport,walk,6.19,1520.4,861,Saturday,1,35-44,F,sunny
1271,2025-07-26 04:52:35,31.987739,35.93853,Mall,Work,taxi,56.88,26163.0,1709,Saturday,4,35-44,M,rain
1272,2025-08-02 16:51:40,31.973274,35.918811,Park,Airport,car,33.94,29293.9,3130,Saturday,16,25-34,F,windy
1273,2025-06-30 22:37:02,31.922231,35.971442,Airport,Work,car,38.74,13229.1,1193,Monday,22,<18,M,sunny
1274,2025-07-20 05:05:08,31.945508,35.966634,Park,Mall,car,43.27,4176.6,328,Sunday,5,45-54,M,hot
1275,2025-07-12 02:46:32,31.991393,35.917512,Home,Cafe,car,44.93,11464.6,923,Saturday,2,35-44,M,sunny
1276,2025-07-23 10:40:02,31.959252,35.985663,Hospital,University,walk,4.61,1279.1,948,Wednesday,10,<18,M,sunny
1277,2025-07-17 02:35:54,32.02458,35.980106,Station,Station,bus,38.98,8946.4,778,Thursday,2,35-44,M,sunny
1278,2025-08-09 11:09:32,31.9668,35.949029,Cafe,Work,bus,35.29,13582.9,1346,Saturday,11,18-24,F,sunny
1279,2025-08-26 16:27:20,31.960761,35.947388,Cafe,Market,car,19.2,29504.3,5570,Tuesday,16,25-34,F,cloudy
1280,2025-08-13 21:54:18,31.945727,35.961622,Market,Market,car,32.05,25213.3,2840,Wednesday,21,25-34,M,sunny
1281,2025-06-22 14:05:42,31.959006,35.919149,Home,Market,walk,6.26,760.5,445,Sunday,14,25-34,M,rain
1282,2025-06-25 03:51:30,31.950426,35.945901,Work,Hospital,walk,4.93,1593.1,1103,Wednesday,3,45-54,M,cloudy
1283,2025-08-16 17:01:29,31.976243,35.880428,Cafe,Airport,car,47.07,14237.1,1108,Saturday,17,25-34,F,sunny
1284,2025-07-12 05:28:58,31.983701,35.971294,Work,Work,car,32.83,4117.5,399,Saturday,5,18-24,M,cloudy
1285,2025-08-20 18:59:24,31.93142,35.898155,Mall,Park,taxi,33.35,22729.5,2419,Wednesday,18,45-54,M,windy
1286,2025-08-14 17:54:14,31.915063,35.990103,Station,Work,bus,17.66,4773.3,998,Thursday,17,45-54,M,sunny
1287,2025-09-06 05:25:32,31.899914,35.935096,Work,Park,car,52.68,19963.7,1384,Saturday,5,35-44,F,sunny
1288,2025-09-03 06:00:34,31.97024,35.93865,Work,Mall,car,49.37,23059.4,1720,Wednesday,6,25-34,M,sunny
1289,2025-07-16 15:47:15,31.921899,35.926168,Market,Park,walk,5.4,1888.2,1225,Wednesday,15,18-24,M,sunny
1290,2025-08-08 02:26:34,31.890413,35.936359,Hospital,Cafe,taxi,27.71,18712.7,2481,Friday,2,35-44,F,sunny
1291,2025-06-29 09:12:39,31.966657,35.987556,Hospital,Market,car,54.57,10662.9,730,Sunday,9,18-24,F,sunny
1292,2025-07-18 03:20:18,32.02979,35.870366,Airport,Airport,walk,5.82,1430.9,879,Friday,3,18-24,F,cloudy
1293,2025-09-11 17:57:00,31.954818,35.983309,Work,Station,car,36.74,14221.8,1439,Thursday,17,25-34,M,cloudy
1294,2025-08-18 12:26:32,31.980155,35.955141,Airport,Station,bus,33.43,34389.2,3656,Monday,12,18-24,M,sunny
1295,2025-07-21 22:21:17,31.957455,35.908789,University,Hospital,bus,29.34,26941.8,3271,Monday,22,<18,F,sunny
1296,2025-08-09 05:00:52,31.952033,35.912741,Airport,Mall,walk,5.82,841.9,528,Saturday,5,25-34,F,sunny
1297,2025-09-09 01:48:37,31.982572,35.995292,University,Cafe,bus,22.97,30236.9,4784,Tuesday,1,18-24,M,sunny
1298,2025-07-14 12:25:20,31.946292,35.916635,Station,Cafe,bike,9.24,4260.8,1689,Monday,12,18-24,M,sunny
1299,2025-07-20 13:21:10,31.963022,35.910399,Hospital,Airport,walk,5.7,138.9,139,Sunday,13,18-24,M,windy
1300,2025-08-26 21:42:55,31.964651,35.979119,Station,Park,bus,36.01,25949.0,2628,Tuesday,21,18-24,M,sunny
1301,2025-08-28 20:12:16,31.934957,35.955157,Airport,Hospital,bus,17.64,33098.2,6793,Thursday,20,35-44,F,sunny
1302,2025-08-15 23:10:37,31.984761,35.916862,Cafe,University,car,17.41,16880.6,3485,Friday,23,35-44,F,sunny
1303,2025-08-30 06:16:36,31.949751,35.951499,Work,Park,car,43.44,17032.4,1433,Saturday,6,25-34,M,rain
1304,2025-08-22 03:28:43,31.932328,35.914227,Airport,Hospital,bus,34.99,30672.4,3199,Friday,3,25-34,M,cloudy
1305,2025-08-17 08:13:14,31.971095,35.978025,Home,Cafe,bus,29.02,10947.1,1418,Sunday,8,<18,F,sunny
1306,2025-08-03 00:44:06,31.928046,35.976841,Cafe,Mall,bus,23.45,39401.9,5997,Sunday,0,18-24,M,sunny
1307,2025-08-13 19:08:20,31.955845,35.96096,Airport,Station,car,60.22,9085.8,578,Wednesday,19,18-24,F,sunny
1308,2025-07-24 18:16:59,31.954726,35.95585,University,Work,taxi,45.27,10332.1,848,Thursday,18,25-34,F,sunny
1309,2025-07-19 05:16:27,31.987577,35.997836,Park,Park,taxi,52.53,14737.5,968,Saturday,5,35-44,F,hot
1310,2025-07-19 06:56:11,31.969241,35.944991,Cafe,Home,walk,3.76,1083.6,980,Saturday,6,25-34,M,cloudy
1311,2025-07-02 21:05:36,31.954249,35.909544,Park,Park,bus,41.38,5434.1,470,Wednesday,21,25-34,M,cloudy
1312,2025-07-05 22:22:54,31.979533,35.958484,University,Work,car,44.87,23529.3,1918,Saturday,22,18-24,M,sunny
1313,2025-09-09 22:41:20,31.996706,36.007581,University,Cafe,car,58.91,10499.0,623,Tuesday,22,35-44,M,sunny
1314,2025-07-30 10:04:14,31.971734,35.914557,Home,Hospital,car,47.07,12872.2,928,Wednesday,10,25-34,M,rain
1315,2025-07-07 01:03:30,31.955311,35.934156,Airport,Mall,walk,5.21,1030.6,663,Monday,1,35-44,F,sunny
1316,2025-06-29 00:52:00,31.915645,35.957493,Station,Home,car,39.99,7372.8,612,Sunday,0,25-34,F,hot
1317,2025-06-23 14:24:07,31.923047,35.943383,Hospital,Cafe,bus,25.41,36381.3,5100,Monday,14,35-44,F,sunny
1318,2025-08-31 15:41:27,31.945843,35.915531,Airport,University,walk,5.01,1655.2,1151,Sunday,15,45-54,M,sunny
1319,2025-06-25 18:11:22,31.936715,35.978656,Work,Station,car,47.26,17815.2,1398,Wednesday,18,45-54,F,cloudy
1320,2025-08-25 00:48:53,31.949391,36.014601,Work,Airport,taxi,54.93,29905.1,1931,Monday,0,25-34,F,sunny
1321,2025-08-30 19:35:03,31.956699,35.950884,Home,Mall,car,49.09,17860.7,1320,Saturday,19,25-34,M,sunny
1322,2025-09-04 04:28:44,31.970891,35.917878,Park,Station,car,32.79,29300.5,3165,Thursday,4,18-24,F,sunny
1323,2025-06-20 01:15:36,31.952885,35.898531,Park,Home,car,26.68,15606.9,2118,Friday,1,45-54,M,cloudy
1324,2025-07-16 23:08:11,31.969595,35.952739,Cafe,Park,car,43.98,21622.2,1814,Wednesday,23,25-34,M,sunny
1325,2025-08-24 14:56:59,31.956934,35.978116,Station,Hospital,car,24.06,26372.4,3914,Sunday,14,18-24,M,sunny
1326,2025-06-28 10:47:29,31.895736,35.959255,Station,Market,bus,30.24,7810.4,985,Saturday,10,25-34,F,cloudy
1327,2025-07-20 13:26:25,31.92682,35.944928,Hospital,Work,car,27.86,11339.7,1438,Sunday,13,18-24,F,sunny
1328,2025-07-01 06:10:46,31.950677,35.927322,Work,Mall,bus,36.91,37741.3,3673,Tuesday,6,25-34,M,windy
1329,2025-08-30 11:25:51,31.918709,35.912235,Station,Home,car,36.69,3009.3,284,Saturday,11,25-34,M,sunny
1330,2025-08-25 01:17:48,31.972998,35.970043,Mall,Market,car,37.88,15633.8,1482,Monday,1,25-34,M,cloudy
1331,2025-08-28 11:15:35,32.000923,35.972413,Airport,Station,car,26.12,21017.5,2916,Thursday,11,18-24,M,sunny
1332,2025-07-01 13:17:24,31.991563,35.898628,Station,Hospital,car,51.39,2770.0,185,Tuesday,13,45-54,M,cloudy
1333,2025-07-26 01:06:00,31.948597,35.992695,Mall,Park,car,42.85,29579.4,2480,Saturday,1,35-44,M,cloudy
1334,2025-07-23 15:10:48,31.999722,35.962222,Cafe,Park,walk,5.39,1879.4,1235,Wednesday,15,35-44,M,windy
1335,2025-08-16 12:40:10,31.95946,35.986988,Mall,University,walk,3.59,1517.3,1463,Saturday,12,25-34,F,sunny
1336,2025-07-08 00:47:26,31.944887,35.904736,Hospital,Hospital,bike,9.97,1505.6,532,Tuesday,0,35-44,M,sunny
1337,2025-07-26 15:11:41,31.936598,35.904025,Station,Airport,bike,12.82,3911.6,1124,Saturday,15,25-34,F,cloudy
1338,2025-07-12 07:10:11,31.945926,35.940531,Airport,Market,car,36.45,17008.1,1634,Saturday,7,18-24,M,sunny
1339,2025-08-23 00:33:51,31.943355,35.960084,Work,Cafe,walk,4.09,213.4,195,Saturday,0,18-24,M,sunny
1340,2025-07-27 01:24:35,31.960112,35.998891,Market,University,bus,45.17,19943.0,1529,Sunday,1,25-34,M,windy
1341,2025-08-03 17:11:22,31.959817,35.966182,Cafe,Hospital,bike,18.51,5992.6,1187,Sunday,17,18-24,M,sunny
1342,2025-07-14 12:10:34,31.955091,35.93772,Mall,Home,car,40.55,3299.8,324,Monday,12,55+,M,hot
1343,2025-08-28 10:21:11,31.968108,35.914209,Hospital,Hospital,car,33.42,4375.8,490,Thursday,10,<18,F,sunny
1344,2025-07-28 20:47:57,31.990719,35.9819,Work,Airport,walk,3.78,968.1,870,Monday,20,25-34,F,cloudy
1345,2025-08-30 19:34:13,31.983487,35.916059,Market,Hospital,bus,30.09,30191.5,3648,Saturday,19,25-34,M,sunny
1346,2025-07-19 18:15:43,31.910453,35.993854,Airport,Market,walk,5.43,1397.6,961,Saturday,18,25-34,M,sunny
1347,2025-09-09 21:31:36,31.878382,35.936468,Mall,Hospital,car,35.94,22861.0,2303,Tuesday,21,25-34,F,hot
1348,2025-09-13 06:06:55,31.98303,35.992717,Station,Hospital,bus,34.0,35491.5,3702,Saturday,6,18-24,M,sunny
1349,2025-07-28 04:57:15,31.913994,35.965368,Station,Station,car,35.21,29133.0,3007,Monday,4,35-44,F,rain
1350,2025-07-12 00:21:08,31.948257,35.94089,Market,Cafe,bike,11.92,6355.9,1967,Saturday,0,25-34,F,cloudy
1351,2025-07-21 00:34:12,31.919897,35.929418,Park,Work,car,45.02,12725.5,966,Monday,0,25-34,F,sunny
1352,2025-08-03 03:02:19,31.900941,35.934773,Home,Market,car,22.93,15209.0,2372,Sunday,3,35-44,M,windy
1353,2025-09-11 14:51:53,31.971244,35.95785,University,Work,taxi,26.64,20568.1,2837,Thursday,14,45-54,M,sunny
1354,2025-08-29 04:12:38,31.977775,35.947315,Work,Station,bus,22.98,31584.6,4951,Friday,4,35-44,M,rain
1355,2025-08-27 18:26:43,31.937705,35.927186,Home,University,car,34.46,13392.8,1352,Wednesday,18,25-34,F,sunny
1356,2025-06-29 02:39:58,31.877269,35.940031,Mall,Airport,taxi,47.29,27141.9,2043,Sunday,2,25-34,F,rain
1357,2025-07-09 03:43:56,31.938613,35.947357,Hospital,Cafe,walk,3.34,403.8,475,Wednesday,3,25-34,F,cloudy
1358,2025-08-13 08:40:20,31.966754,35.881138,Station,Airport,walk,4.75,998.7,783,Wednesday,8,35-44,F,sunny
1359,2025-09-03 07:49:05,31.910633,35.958745,Cafe,Station,bus,32.94,30417.6,3302,Wednesday,7,45-54,F,cloudy
1360,2025-08-05 13:32:00,31.960501,35.915608,Station,Market,walk,5.34,1801.3,1231,Tuesday,13,18-24,F,sunny
1361,2025-06-25 21:19:09,31.954541,35.9104,Market,Mall,walk,5.88,243.9,100,Wednesday,21,25-34,F,sunny
1362,2025-08-31 18:51:10,31.972379,35.89438,Mall,Cafe,walk,4.78,1459.0,1074,Sunday,18,35-44,F,sunny
1363,2025-09-01 06:14:39,31.958587,35.891183,Cafe,Cafe,car,34.16,17160.2,1845,Monday,6,25-34,M,sunny
1364,2025-07-12 07:27:41,31.925808,35.904337,Hospital,Station,car,53.38,11630.0,842,Saturday,7,25-34,M,sunny
1365,2025-08-24 08:03:28,31.990897,35.923729,Hospital,University,car,33.79,7438.3,788,Sunday,8,25-34,F,sunny
1366,2025-07-11 04:57:17,31.950244,36.003598,Cafe,Home,walk,4.1,1142.7,991,Friday,4,25-34,M,sunny
1367,2025-09-06 03:11:13,31.954181,35.929224,University,Hospital,car,31.84,3751.8,414,Saturday,3,55+,M,sunny
1368,2025-06-29 21:59:55,31.927002,35.950333,Mall,Park,scooter,15.75,4190.4,1002,Sunday,21,25-34,F,sunny
1369,2025-07-26 00:39:58,31.941702,35.957014,Airport,Park,bus,42.81,22650.3,1928,Saturday,0,18-24,F,cloudy
1370,2025-09-09 19:58:41,31.928456,35.948932,Market,Airport,car,57.97,10821.5,615,Tuesday,19,18-24,F,cloudy
1371,2025-07-06 15:19:39,31.949812,35.942677,Work,Hospital,taxi,48.59,11042.0,818,Sunday,15,<18,M,sunny
1372,2025-07-27 06:09:43,32.006351,35.909141,Hospital,Home,car,45.43,3480.5,235,Sunday,6,25-34,F,rain
1373,2025-07-18 02:49:45,31.913843,35.988528,Mall,Mall,walk,4.1,988.0,875,Friday,2,25-34,M,cloudy
1374,2025-06-19 01:19:59,31.906593,35.999216,Park,Airport,walk,4.5,396.3,285,Thursday,1,18-24,F,cloudy
1375,2025-06-21 10:45:37,31.999135,35.89452,Mall,Cafe,walk,3.2,1503.6,1648,Saturday,10,35-44,M,sunny
1376,2025-07-31 20:03:39,31.94872,35.914279,Park,Work,car,38.0,1799.5,205,Thursday,20,35-44,F,sunny
1377,2025-07-07 21:00:22,31.934928,35.936606,Station,Park,walk,3.5,101.9,94,Monday,21,18-24,F,rain
1378,2025-09-14 03:54:01,31.986197,35.916064,Station,Airport,car,42.07,26206.8,2283,Sunday,3,25-34,M,rain
1379,2025-07-20 09:32:12,31.936832,35.960179,Airport,Park,walk,4.18,1361.7,1214,Sunday,9,55+,F,sunny
1380,2025-06-19 04:36:38,32.00978,35.923152,Home,Station,scooter,21.45,6310.6,1107,Thursday,4,25-34,F,sunny
1381,2025-09-08 10:18:34,31.975338,36.009952,Work,Mall,car,14.72,26725.0,6545,Monday,10,35-44,M,cloudy
1382,2025-08-31 04:20:46,31.940363,35.980716,Airport,Mall,scooter,15.83,2828.9,620,Sunday,4,25-34,M,cloudy
1383,2025-08-14 03:38:26,32.019719,35.951377,Market,Work,taxi,23.5,23364.8,3600,Thursday,3,35-44,M,rain
1384,2025-08-26 21:06:27,31.936829,35.97581,Station,Market,walk,3.82,1841.3,1693,Tuesday,21,35-44,M,sunny
1385,2025-06-29 00:56:26,31.977263,35.978177,Market,Mall,car,43.78,29616.9,2413,Sunday,0,35-44,F,sunny
1386,2025-07-12 11:23:06,31.963979,35.928082,Airport,Cafe,walk,5.53,1424.6,953,Saturday,11,45-54,F,sunny
1387,2025-08-30 08:00:38,31.994052,35.920513,Work,Station,scooter,21.69,8896.5,1529,Saturday,8,45-54,M,sunny
1388,2025-08-18 07:14:27,32.001845,35.947344,Park,University,car,41.94,25416.9,2238,Monday,7,25-34,M,sunny
1389,2025-06-29 03:31:03,31.95596,35.970849,Airport,Airport,walk,5.07,113.1,121,Sunday,3,18-24,M,rain
1390,2025-08-19 03:41:01,31.932397,35.949172,Station,Cafe,walk,5.8,121.0,125,Tuesday,3,25-34,M,sunny
1391,2025-07-27 00:42:17,31.968799,35.89769,Work,Hospital,car,17.61,14086.1,2912,Sunday,0,35-44,M,rain
1392,2025-06-17 03:04:05,31.934669,35.920915,Hospital,University,taxi,55.44,12611.7,840,Tuesday,3,35-44,M,sunny
1393,2025-06-23 18:51:11,32.015402,35.942781,University,Cafe,car,37.73,25830.6,2451,Monday,18,18-24,M,sunny
1394,2025-07-09 16:31:16,31.959096,35.94273,University,Hospital,bus,35.38,36308.9,3635,Wednesday,16,18-24,F,sunny
1395,2025-08-30 19:14:45,31.94404,36.004176,Airport,Park,car,10.05,23069.6,8273,Saturday,19,35-44,F,sunny
1396,2025-08-05 01:08:33,31.96054,35.90342,Market,Park,walk,4.97,1445.1,1097,Tuesday,1,18-24,M,rain
1397,2025-08-21 02:33:09,31.914586,35.960168,University,Park,taxi,33.03,8680.7,957,Thursday,2,25-34,F,sunny
1398,2025-08-03 03:42:43,31.925852,35.989673,Mall,Work,walk,4.64,349.0,228,Sunday,3,35-44,F,sunny
1399,2025-06-26 15:53:20,31.991012,36.013143,Work,Station,taxi,29.68,19493.6,2319,Thursday,15,25-34,F,sunny
1400,2025-07-12 14:01:29,31.935293,35.932868,University,Airport,car,31.11,28680.4,3263,Saturday,14,18-24,M,sunny
1401,2025-07-13 18:12:43,31.923593,35.959743,Mall,Work,walk,5.59,1589.9,963,Sunday,18,18-24,F,cloudy
1402,2025-06-20 22:51:51,31.9711,35.962093,Park,Mall,car,42.14,22108.5,1901,Friday,22,18-24,F,sunny
1403,2025-07-24 10:32:55,31.990571,35.950864,Market,Mall,taxi,22.58,25542.0,4088,Thursday,10,18-24,M,cloudy
1404,2025-08-27 02:32:51,31.976569,35.942035,Hospital,Mall,taxi,31.46,27256.4,3108,Wednesday,2,25-34,M,cloudy
1405,2025-07-27 19:05:27,31.984881,35.958079,Hospital,Station,walk,4.72,1605.8,1232,Sunday,19,25-34,F,sunny
1406,2025-06-26 15:10:42,31.932296,35.869033,Work,Work,walk,4.97,641.6,474,Thursday,15,18-24,F,sunny
1407,2025-09-06 02:50:34,31.912346,35.965462,Mall,Work,car,59.8,27526.0,1607,Saturday,2,18-24,F,cloudy
1408,2025-08-09 08:40:54,32.00004,35.948785,Home,University,car,41.86,16694.0,1414,Saturday,8,18-24,F,cloudy
1409,2025-06-18 03:13:33,31.94532,35.938326,Hospital,Work,car,21.34,9850.6,1627,Wednesday,3,55+,F,sunny
1410,2025-08-02 00:56:13,31.947475,36.006406,Hospital,Hospital,walk,5.03,1613.4,1189,Saturday,0,25-34,M,sunny
1411,2025-07-08 10:18:42,31.994846,35.924752,Park,Mall,taxi,27.73,3741.3,519,Tuesday,10,45-54,M,sunny
1412,2025-06-29 13:51:05,31.971687,35.932908,Hospital,Work,car,38.14,14714.7,1443,Sunday,13,35-44,F,sunny
1413,2025-07-25 06:52:53,31.968677,36.004747,Hospital,Station,bus,46.77,19900.6,1563,Friday,6,25-34,M,sunny
1414,2025-08-10 23:42:51,32.01995,35.920038,University,Airport,car,35.21,5160.8,511,Sunday,23,35-44,M,sunny
1415,2025-07-08 07:20:39,31.935694,35.928497,Hospital,Mall,car,49.08,5623.8,379,Tuesday,7,18-24,F,sunny
1416,2025-07-24 03:30:41,31.982835,35.940589,Park,Market,taxi,40.17,21002.9,1874,Thursday,3,35-44,F,sunny
1417,2025-08-15 10:46:03,31.95671,35.970222,Market,Hospital,car,54.88,5367.4,407,Friday,10,18-24,M,sunny
1418,2025-06-24 08:39:06,31.963058,35.951234,Airport,Market,bus,34.49,37781.0,3965,Tuesday,8,35-44,M,rain
1419,2025-09-12 08:58:45,32.000854,35.906221,Hospital,Mall,taxi,50.48,8151.6,629,Friday,8,18-24,M,sunny
1420,2025-06-22 17:54:46,31.970235,35.929035,Cafe,University,car,43.65,22443.0,1855,Sunday,17,35-44,M,windy
1421,2025-08-03 00:00:50,31.971149,35.926779,Work,Station,car,35.09,12134.7,1202,Sunday,0,18-24,F,sunny
1422,2025-08-01 07:33:12,31.987175,35.942683,Home,Airport,walk,6.62,1349.8,694,Friday,7,45-54,M,cloudy
1423,2025-09-13 14:31:17,31.944051,35.957775,Cafe,Airport,walk,5.3,181.5,86,Saturday,14,25-34,F,sunny
1424,2025-08-05 12:41:37,31.929824,35.957546,University,Mall,walk,4.48,462.1,339,Tuesday,12,35-44,F,cloudy
1425,2025-07-21 19:06:20,31.923656,35.89172,Station,Work,walk,4.16,1946.5,1702,Monday,19,25-34,F,sunny
1426,2025-07-28 23:13:02,31.896009,35.976918,Park,University,bike,15.85,7013.0,1638,Monday,23,25-34,M,sunny
1427,2025-08-12 20:46:28,32.016686,35.952577,Work,Station,car,51.41,26739.8,1844,Tuesday,20,25-34,M,windy
1428,2025-09-12 22:46:14,31.921904,35.986536,Airport,Mall,car,44.52,8524.8,653,Friday,22,45-54,M,sunny
1429,2025-07-09 11:36:36,31.948362,35.958326,Station,Work,car,36.4,12986.9,1238,Wednesday,11,<18,M,windy
1430,2025-06-18 02:48:31,31.946696,35.97804,Cafe,Mall,walk,5.49,1160.7,724,Wednesday,2,45-54,F,sunny
1431,2025-08-26 14:55:43,31.964222,35.958996,Market,University,walk,5.96,779.0,495,Tuesday,14,25-34,M,sunny
1432,2025-07-17 16:29:56,31.979472,35.985387,Work,Station,car,24.61,23475.7,3476,Thursday,16,35-44,F,sunny
1433,2025-08-21 14:52:41,31.980814,35.960668,Cafe,Hospital,car,27.82,5231.9,689,Thursday,14,25-34,M,cloudy
1434,2025-08-12 04:45:38,31.937508,35.942063,Cafe,Mall,car,46.95,19242.4,1524,Tuesday,4,25-34,M,sunny
1435,2025-08-25 02:10:06,31.949986,36.013173,Market,Work,car,27.47,10464.9,1317,Monday,2,45-54,F,windy
1436,2025-08-21 19:43:45,31.963477,35.971671,Work,Home,bus,28.5,13515.8,1755,Thursday,19,25-34,M,sunny
1437,2025-07-16 13:57:56,31.947539,35.962212,University,Home,car,41.16,23145.8,2060,Wednesday,13,25-34,M,cloudy
1438,2025-06-20 15:29:26,32.00322,35.906711,Market,Home,car,30.34,17688.5,2157,Friday,15,<18,M,sunny
1439,2025-08-04 19:06:54,31.969729,35.906351,University,Work,taxi,38.51,13632.7,1284,Monday,19,18-24,M,sunny
